# l_bar 0.110576
# w_bar 0.451936
#   r[m]      Gamma[m^2/s]
25.196	30.178
25.222	30.162
25.248	30.146
25.273	30.13
25.299	30.114
25.324	30.097
25.35	30.08
25.376	30.063
25.401	30.045
25.427	30.027
25.452	30.009
25.478	29.991
25.504	29.972
25.529	29.953
25.555	29.934
25.581	29.915
25.606	29.895
25.632	29.875
25.657	29.855
25.683	29.834
25.709	29.813
25.734	29.792
25.76	29.771
25.785	29.749
25.811	29.727
25.837	29.704
25.862	29.682
25.888	29.659
25.914	29.635
25.939	29.611
25.965	29.587
25.99	29.563
26.016	29.538
26.042	29.513
26.067	29.487
26.093	29.462
26.118	29.435
26.144	29.409
26.17	29.382
26.195	29.354
26.221	29.327
26.247	29.299
26.272	29.27
26.298	29.241
26.323	29.212
26.349	29.182
26.375	29.152
26.4	29.121
26.426	29.09
26.452	29.058
26.477	29.026
26.503	28.994
26.528	28.961
26.554	28.928
26.58	28.894
26.605	28.86
26.631	28.825
26.656	28.79
26.682	28.754
26.708	28.718
26.733	28.681
26.759	28.644
26.785	28.606
26.81	28.568
26.836	28.529
26.861	28.489
26.887	28.449
26.913	28.409
26.938	28.368
26.964	28.326
26.989	28.284
27.015	28.241
27.041	28.198
27.066	28.154
27.092	28.109
27.118	28.064
27.143	28.018
27.169	27.971
27.194	27.924
27.22	27.876
27.246	27.827
27.271	27.778
27.297	27.728
27.322	27.677
27.348	27.626
27.374	27.574
27.399	27.521
27.425	27.467
27.451	27.413
27.476	27.358
27.502	27.302
27.527	27.245
27.553	27.188
27.579	27.13
27.604	27.07
27.63	27.01
27.655	26.95
27.681	26.888
27.707	26.825
27.732	26.762
27.758	26.697
27.784	26.632
27.809	26.566
27.835	26.499
27.86	26.431
27.886	26.362
27.912	26.291
27.937	26.22
27.963	26.148
27.988	26.075
28.014	26.001
28.04	25.925
28.065	25.849
28.091	25.771
28.117	25.693
28.142	25.613
28.168	25.532
28.193	25.45
28.219	25.366
28.245	25.282
28.27	25.196
28.296	25.109
28.321	25.02
28.347	24.931
28.373	24.84
28.398	24.747
28.424	24.653
28.45	24.558
28.475	24.461
28.501	24.363
28.526	24.264
28.552	24.162
28.578	24.06
28.603	23.955
28.629	23.85
28.654	23.742
28.68	23.633
28.706	23.522
28.731	23.409
28.757	23.295
28.783	23.179
28.808	23.06
28.834	22.941
28.859	22.819
28.885	22.695
28.911	22.569
28.936	22.441
28.962	22.311
28.987	22.179
29.013	22.044
29.039	21.908
29.064	21.769
29.09	21.627
29.116	21.483
29.141	21.337
29.167	21.188
29.192	21.037
29.218	20.883
29.244	20.726
29.269	20.567
29.295	20.404
29.32	20.239
29.346	20.07
29.372	19.898
29.397	19.723
29.423	19.545
29.449	19.363
29.474	19.178
29.5	18.989
29.525	18.796
29.551	18.599
29.577	18.398
29.602	18.193
29.628	17.983
29.653	17.769
29.679	17.55
29.705	17.326
29.73	17.098
29.756	16.863
29.782	16.623
29.807	16.378
29.833	16.126
29.858	15.867
29.884	15.602
29.91	15.33
29.935	15.05
29.961	14.762
29.986	14.466
30.012	14.16
30.038	13.845
30.063	13.52
30.089	13.183
30.115	12.834
30.14	12.473
30.166	12.097
30.191	11.705
30.217	11.296
30.243	10.868
30.268	10.418
30.294	9.9432
30.319	9.4403
30.345	8.9043
30.371	8.3287
30.396	7.7046
30.422	7.0194
30.448	6.2529
30.473	5.3712
30.499	4.3063
30.524	2.8771
30.55	0
